Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa,Rainfall_3day,Flood_Risk_Index
2022-06-24,3.37,86.11,26.98,0.82,5.83,99.46,7.559999999999976,39.32
2022-06-25,3.78,84.51,26.75,0.82,7.06,99.38,9.619999999999974,40.3
2022-06-26,2.6,85.65,26.87,0.82,5.6,99.37,9.749999999999975,40.1
2022-06-27,0.38,86.46,26.92,0.81,5.08,99.45,6.759999999999975,38.6
2022-06-28,0.82,87.24,26.59,0.81,6.09,99.4,3.799999999999975,39.43
2022-06-29,1.43,86.37,26.82,0.8,6.22,99.32,2.629999999999975,39.2
2022-06-30,1.59,87.87,26.54,0.8,6.81,99.3,3.839999999999975,40.51
2022-07-01,0.57,87.63,26.55,0.79,6.13,99.3,3.589999999999975,39.58
2022-07-02,3.42,87.8,26.61,0.79,6.37,99.23,5.579999999999975,40.68
2022-07-03,8.24,88.56,25.93,0.79,8.44,99.28,12.229999999999976,42.75
2022-07-04,2.73,87.98,25.86,0.79,6.02,99.31,14.389999999999976,41.28
2022-07-05,1.88,88.4,25.73,0.78,5.38,99.34,12.849999999999975,40.19
2022-07-06,1.52,86.72,25.88,0.78,5.53,99.46,6.129999999999975,37.5
2022-07-07,2.18,88.98,25.45,0.78,5.04,99.58,5.579999999999975,37.1
2022-07-08,0.52,87.5,25.64,0.77,5.64,99.5,4.219999999999976,36.83
2022-07-09,0.45,86.96,25.83,0.77,6.63,99.37,3.1499999999999755,38.06
2022-07-10,4.03,84.34,25.94,0.76,5.73,99.46,4.999999999999975,35.58
2022-07-11,1.47,82.11,25.76,0.76,6.4,99.69,5.949999999999976,33.21
2022-07-12,0.13,87.51,25.54,0.76,5.85,99.61,5.629999999999976,35.82
2022-07-13,0.36,85.58,26.19,0.75,7.42,99.46,1.959999999999976,36.12
2022-07-14,1.24,84.21,26.44,0.74,7.3,99.35,1.729999999999976,35.93
2022-07-15,1.07,87.45,26.43,0.74,5.49,99.33,2.669999999999976,36.64
2022-07-16,1.65,89.16,26.35,0.73,5.09,99.4,3.959999999999976,36.34
2022-07-17,2.03,89.04,26.46,0.73,4.01,99.41,4.749999999999975,35.75
2022-07-18,1.56,89.47,26.11,0.73,5.46,99.41,5.239999999999975,36.79
2022-07-19,3.57,85.13,26.56,0.72,4.85,99.38,7.159999999999975,34.75
2022-07-20,9.13,90.06,25.81,0.73,5.59,99.36,14.259999999999977,38.95
2022-07-21,6.51,90.08,25.52,0.73,5.25,99.43,19.209999999999972,38.96
2022-07-22,7.23,88.46,25.67,0.73,6.33,99.45,22.869999999999976,39.27
2022-07-23,4.57,87.3,25.66,0.73,6.42,99.44,18.309999999999974,38.19
2022-07-24,1.45,86.6,26.13,0.73,4.84,99.38,13.249999999999975,36.75
2022-07-25,3.62,89.64,25.73,0.72,3.71,99.38,9.639999999999976,36.44
2022-07-26,8.21,88.82,25.95,0.72,2.97,99.38,13.279999999999976,36.26
2022-07-27,7.05,85.17,26.32,0.73,2.75,99.38,18.879999999999978,35.9
2022-07-28,9.09,82.9,26.14,0.73,2.35,99.43,24.349999999999977,35.16
2022-07-29,2.49,79.79,26.99,0.73,2.08,99.38,18.629999999999974,33.22
2022-07-30,5.84,86.0,25.76,0.73,2.66,99.39,17.419999999999973,35.89
2022-07-31,6.83,89.96,25.44,0.73,4.54,99.26,15.159999999999975,39.32
2022-08-01,28.94,89.85,25.62,0.74,8.12,99.24,41.60999999999998,45.95
2022-08-02,19.02,86.83,25.51,0.75,8.61,99.21,54.78999999999998,47.68
2022-08-03,11.65,88.12,25.77,0.76,8.7,99.26,59.60999999999997,49.04
2022-08-04,11.18,87.74,25.57,0.76,8.88,99.39,41.84999999999997,45.09
2022-08-05,8.28,87.22,25.92,0.76,7.64,99.46,31.109999999999975,41.93
2022-08-06,2.27,85.38,25.9,0.76,5.67,99.43,21.729999999999972,38.86
2022-08-07,1.45,90.18,25.52,0.76,6.0,99.39,11.999999999999975,39.88
2022-08-08,1.34,92.16,25.62,0.76,5.96,99.37,5.059999999999976,39.78
2022-08-09,0.57,91.14,25.68,0.76,5.35,99.36,3.359999999999975,38.84
2022-08-10,0.01,87.69,25.98,0.75,4.74,99.34,1.919999999999975,36.56
2022-08-11,0.01,87.37,26.17,0.74,4.61,99.4,0.5899999999999751,35.22
2022-08-12,0.04,87.42,26.28,0.74,4.29,99.45,0.05999999999997513,34.57
2022-08-13,0.06,86.73,26.35,0.73,3.89,99.41,0.10999999999997512,33.98
2022-08-14,0.45,88.43,25.99,0.73,3.76,99.44,0.5499999999999752,34.44
2022-08-15,0.75,88.64,26.02,0.72,3.32,99.5,1.2599999999999751,33.48
2022-08-16,0.58,86.78,26.28,0.72,4.56,99.48,1.779999999999975,33.61
2022-08-17,0.89,85.1,26.2,0.71,4.46,99.57,2.219999999999975,31.74
2022-08-18,1.99,86.72,26.15,0.71,4.8,99.48,3.459999999999975,33.56
2022-08-19,1.5,87.92,26.21,0.7,5.52,99.47,4.379999999999975,34.26
2022-08-20,1.2,87.55,26.14,0.7,5.41,99.48,4.6899999999999755,34.01
2022-08-21,2.5,87.24,26.13,0.69,5.93,99.49,5.199999999999975,33.73
2022-08-22,7.91,87.86,25.93,0.69,7.33,99.49,11.609999999999975,35.76
2022-08-23,3.84,87.14,25.77,0.69,7.02,99.5,14.249999999999975,35.61
2022-08-24,1.46,88.82,25.47,0.69,5.78,99.55,13.209999999999976,35.07
2022-08-25,3.49,88.0,25.47,0.69,5.44,99.38,8.789999999999974,35.27
2022-08-26,10.38,89.31,24.91,0.69,6.76,99.35,15.329999999999977,37.82
2022-08-27,6.79,87.33,24.45,0.7,5.89,99.42,20.659999999999975,37.19
2022-08-28,1.9,84.67,25.4,0.69,5.49,99.35,19.06999999999998,35.76
2022-08-29,1.83,85.71,25.55,0.69,5.21,99.36,10.519999999999975,34.62
2022-08-30,30.14,88.59,25.74,0.69,4.59,99.3,33.869999999999976,39.67
2022-08-31,49.78,89.93,24.7,0.73,6.8,99.34,81.74999999999997,50.31
2022-09-01,10.95,88.72,25.29,0.75,6.49,99.43,90.86999999999998,51.15
2022-09-02,4.19,86.23,25.83,0.75,5.4,99.53,64.91999999999997,44.6
2022-09-03,3.27,89.82,25.64,0.75,4.76,99.51,18.40999999999998,38.64
2022-09-04,7.09,92.27,25.67,0.75,4.86,99.45,14.54999999999998,39.63
2022-09-05,37.98,92.49,25.81,0.77,6.08,99.39,48.339999999999975,47.04
2022-09-06,7.37,90.27,25.57,0.78,6.11,99.47,52.439999999999976,46.51
2022-09-07,2.1,88.41,25.49,0.78,6.31,99.53,47.449999999999974,44.54
2022-09-08,0.42,85.41,25.57,0.77,5.09,99.55,9.88999999999998,36.12
2022-09-09,0.26,89.13,25.82,0.77,5.72,99.51,2.779999999999979,37.26
2022-09-10,1.0,88.66,25.94,0.76,6.08,99.55,1.6799999999999786,36.32
2022-09-11,0.88,88.5,25.99,0.76,5.65,99.52,2.139999999999979,36.34
2022-09-12,0.37,87.82,25.76,0.75,4.76,99.49,2.2499999999999787,35.42
2022-09-13,0.11,86.27,25.89,0.75,4.31,99.61,1.3599999999999788,33.37
2022-09-14,0.13,86.58,25.8,0.74,4.92,99.78,0.6099999999999787,31.87
2022-09-15,0.07,86.5,25.85,0.73,4.23,99.79,0.3099999999999787,30.9
2022-09-16,0.06,86.22,25.9,0.73,4.41,99.6,0.2599999999999787,32.47
2022-09-17,0.03,83.48,26.14,0.72,4.78,99.6,0.1599999999999787,31.07
2022-09-18,0.07,83.79,26.35,0.71,4.9,99.62,0.1599999999999787,30.68
2022-09-19,0.7,83.79,26.48,0.71,5.21,99.6,0.7999999999999786,31.11
2022-09-20,0.25,85.16,26.65,0.7,5.15,99.58,1.0199999999999787,31.44
2022-09-21,0.6,87.11,26.15,0.7,4.64,99.54,1.5499999999999785,32.41
2022-09-22,0.29,83.15,26.57,0.69,5.0,99.58,1.1399999999999786,30.1
2022-09-23,0.22,81.61,26.42,0.69,4.87,99.61,1.1099999999999786,29.12
2022-09-24,0.17,85.61,25.97,0.68,4.0,99.53,0.6799999999999786,30.53
2022-09-25,1.55,84.91,26.46,0.68,3.72,99.38,1.9399999999999786,31.54
2022-09-26,1.64,86.43,26.34,0.68,4.24,99.46,3.3599999999999786,32.01
2022-09-27,0.71,84.04,26.65,0.67,5.48,99.43,3.8999999999999786,31.58
2022-09-28,2.53,84.58,26.4,0.67,6.2,99.4,4.879999999999978,32.61
2022-09-29,3.69,85.36,26.36,0.67,5.77,99.42,6.929999999999978,32.86
2022-09-30,7.85,86.31,26.03,0.67,7.31,99.56,14.069999999999979,34.04
2022-10-01,9.65,85.17,26.23,0.67,6.7,99.56,21.189999999999976,34.35
2022-10-02,7.39,87.56,25.9,0.67,7.07,99.48,24.88999999999998,36.81
2022-10-03,8.24,83.69,25.89,0.67,7.26,99.43,25.279999999999976,35.75
2022-10-04,3.9,85.96,26.19,0.67,6.32,99.36,19.529999999999976,35.89
2022-10-05,2.65,85.55,25.63,0.67,6.03,99.42,14.789999999999974,34.31
2022-10-06,0.79,84.87,26.1,0.67,5.45,99.39,7.339999999999977,32.8
2022-10-07,0.79,84.33,26.26,0.67,5.09,99.43,4.229999999999977,31.55
2022-10-08,1.9,84.31,26.08,0.66,4.02,99.45,3.479999999999977,30.25
2022-10-09,4.7,86.24,25.93,0.66,3.58,99.49,7.3899999999999775,31.11
2022-10-10,2.47,87.22,25.97,0.66,3.08,99.6,9.069999999999977,30.6
2022-10-11,2.56,82.2,26.95,0.66,4.02,99.57,9.729999999999976,29.33
2022-10-12,9.9,85.84,26.44,0.66,4.75,99.54,14.929999999999978,32.34
2022-10-13,28.32,89.96,25.62,0.67,4.82,99.55,40.77999999999998,38.52
2022-10-14,34.64,89.45,25.76,0.7,5.59,99.49,72.85999999999999,45.53
2022-10-15,21.86,88.96,25.46,0.73,3.97,99.46,84.81999999999998,47.85
2022-10-16,19.99,85.53,26.02,0.73,4.6,99.64,76.48999999999998,43.91
2022-10-17,13.58,87.92,25.7,0.74,4.69,99.8,55.42999999999998,40.75
2022-10-18,18.65,86.95,25.64,0.76,5.24,99.78,52.21999999999998,41.15
2022-10-19,13.44,87.62,25.91,0.77,5.3,99.68,45.66999999999997,41.7
2022-10-20,15.41,87.05,25.87,0.77,5.6,99.7,47.49999999999998,41.74
2022-10-21,24.74,89.48,25.27,0.79,4.36,99.78,53.589999999999975,43.23
2022-10-22,21.04,89.44,25.14,0.79,3.21,99.82,61.189999999999976,43.45
2022-10-23,16.73,89.55,25.42,0.81,4.29,99.78,62.50999999999998,45.47
2022-10-24,11.05,89.55,25.48,0.81,4.49,99.69,48.81999999999998,44.18
2022-10-25,5.38,88.51,26.02,0.81,3.62,99.65,33.15999999999998,41.15
2022-10-26,6.15,87.04,26.37,0.81,2.7,99.68,22.57999999999998,38.11
2022-10-27,1.38,78.24,26.41,0.81,3.69,99.63,12.909999999999979,33.82
2022-10-28,0.01,77.81,26.24,0.8,3.52,99.54,7.539999999999979,33.03
2022-10-29,2.85,77.93,26.39,0.79,2.88,99.45,4.239999999999979,32.55
2022-10-30,10.57,82.41,26.56,0.79,3.35,99.45,13.429999999999978,36.15
2022-10-31,12.24,88.23,26.34,0.79,5.98,99.42,25.65999999999998,42.21
2022-11-01,20.92,91.53,25.51,0.8,5.77,99.6,43.729999999999976,45.24
2022-11-02,11.76,87.72,25.31,0.81,2.36,99.65,44.91999999999998,41.98
2022-11-03,11.87,85.86,25.91,0.81,3.02,99.6,44.549999999999976,41.91
2022-11-04,9.33,86.47,25.69,0.82,2.37,99.72,32.95999999999998,39.41
2022-11-05,38.75,89.38,24.75,0.83,3.18,99.83,59.94999999999998,44.82
2022-11-06,19.25,85.39,26.43,0.86,2.7,99.71,67.32999999999998,46.3
2022-11-07,6.27,82.3,26.33,0.86,3.51,99.69,64.26999999999998,45.12
2022-11-08,22.87,88.63,26.01,0.86,5.1,99.58,48.38999999999998,47.09
2022-11-09,3.99,87.59,25.83,0.87,4.3,99.6,33.12999999999998,44.08
2022-11-10,1.78,84.8,25.89,0.86,3.82,99.54,28.63999999999998,42.01
2022-11-11,20.09,86.87,25.38,0.87,3.92,99.54,25.859999999999978,42.93
2022-11-12,3.97,87.86,25.36,0.87,3.22,99.63,25.839999999999975,42.21
2022-11-13,16.66,83.8,25.81,0.87,1.56,99.64,40.71999999999998,41.85
2022-11-14,41.16,86.69,25.58,0.88,3.14,99.7,61.78999999999998,47.15
2022-11-15,20.34,83.32,25.83,0.91,3.18,99.71,78.15999999999998,49.5
2022-11-16,4.6,84.7,25.7,0.9,3.29,99.61,66.09999999999998,48.67
2022-11-17,0.68,81.16,25.04,0.9,4.89,99.59,25.619999999999987,41.85
2022-11-18,0.0,79.93,25.15,0.89,4.98,99.6,5.279999999999985,37.67
2022-11-19,0.1,85.07,25.17,0.89,4.93,99.56,0.7799999999999858,39.45
2022-11-20,0.45,84.72,25.33,0.88,4.8,99.44,0.5499999999999858,39.78
2022-11-21,0.47,80.89,25.23,0.87,2.75,99.54,1.0199999999999858,35.86
2022-11-22,0.35,80.16,26.09,0.87,1.85,99.56,1.2699999999999858,34.94
2022-11-23,0.01,79.75,26.16,0.86,3.21,99.63,0.8299999999999857,34.42
2022-11-24,0.04,80.03,26.31,0.86,2.62,99.64,0.39999999999998576,34.07
2022-11-25,0.05,77.09,25.95,0.85,2.0,99.68,0.0999999999999858,31.68
2022-11-26,2.12,76.37,26.41,0.84,2.05,99.59,2.2099999999999858,32.07
2022-11-27,5.84,74.03,27.04,0.84,1.81,99.45,8.009999999999986,33.03
2022-11-28,6.27,80.98,26.6,0.84,2.33,99.44,14.229999999999986,37.32
2022-11-29,2.75,79.82,26.28,0.83,3.59,99.51,14.859999999999985,36.6
2022-11-30,0.98,80.83,25.84,0.83,3.76,99.55,9.999999999999984,36.02
2022-12-01,1.66,75.04,27.3,0.82,2.17,99.5,5.3899999999999855,31.97
2022-12-02,12.69,75.67,26.62,0.82,0.87,99.5,15.329999999999984,33.1
2022-12-03,17.54,75.99,26.31,0.83,2.37,99.5,31.889999999999983,37.07
2022-12-04,29.44,82.35,26.06,0.84,2.23,99.54,59.66999999999999,44.14
2022-12-05,9.5,80.9,26.43,0.85,2.3,99.61,56.47999999999999,42.9
2022-12-06,1.8,85.33,25.78,0.85,3.17,99.56,40.73999999999999,43.19
2022-12-07,0.35,84.3,24.74,0.85,5.36,99.5,11.649999999999986,39.88
2022-12-08,1.2,84.55,24.72,0.85,6.12,99.45,3.349999999999986,39.51
2022-12-09,6.94,79.22,25.29,0.85,6.23,99.37,8.489999999999986,38.79
2022-12-10,14.43,85.01,25.91,0.85,5.1,99.36,22.569999999999986,42.93
2022-12-11,15.46,84.25,26.06,0.86,4.65,99.56,36.829999999999984,43.35
2022-12-12,2.04,82.11,26.37,0.86,3.89,99.58,31.929999999999986,41.09
2022-12-13,1.24,82.98,25.87,0.85,2.57,99.67,18.739999999999988,37.5
2022-12-14,1.96,78.35,26.28,0.85,1.48,99.65,5.239999999999986,32.99
2022-12-15,2.67,81.04,25.88,0.84,3.27,99.54,5.869999999999986,35.7
2022-12-16,0.99,83.02,25.37,0.84,4.63,99.46,5.619999999999986,37.91
2022-12-17,2.22,85.74,25.07,0.83,5.9,99.47,5.879999999999986,39.28
2022-12-18,7.72,86.29,25.36,0.83,6.2,99.38,10.929999999999986,41.22
2022-12-19,14.8,89.77,24.93,0.83,5.71,99.29,24.739999999999988,45.36
2022-12-20,6.41,89.37,25.47,0.84,4.58,99.25,28.929999999999986,45.99
2022-12-21,10.28,90.81,25.19,0.84,6.53,99.26,31.489999999999988,47.98
2022-12-22,2.85,88.99,25.29,0.84,5.25,99.35,19.539999999999985,43.88
2022-12-23,5.34,88.53,25.87,0.84,5.92,99.39,18.469999999999985,43.54
2022-12-24,13.59,88.74,25.82,0.84,5.53,99.46,21.779999999999987,43.35
2022-12-25,63.44,91.89,25.64,0.85,6.78,99.38,82.36999999999998,55.97
2022-12-26,8.08,91.52,25.26,0.88,5.95,99.57,85.10999999999999,55.47
2022-12-27,1.4,82.35,25.84,0.88,2.23,99.83,72.91999999999999,45.48
2022-12-28,2.74,83.83,26.02,0.88,2.28,99.89,12.219999999999986,36.1
2022-12-29,0.22,84.15,25.05,0.87,4.27,100.0,4.359999999999986,34.73
2022-12-30,0.01,83.36,24.52,0.87,4.78,100.08,2.969999999999986,33.78
2022-12-31,0.0,83.03,24.38,0.86,4.93,100.06,0.2299999999999858,33.04
2023-01-01,0.0,84.02,24.43,0.85,5.19,99.99,0.00999999999998579,33.73
2023-01-02,0.0,82.0,24.39,0.84,4.72,99.93,0.0,32.69
2023-01-03,0.01,80.6,24.44,0.84,5.08,99.95,0.00999999999998579,32.13
2023-01-04,0.1,80.96,24.7,0.83,5.66,99.83,0.10999999999998579,33.2
2023-01-05,0.69,86.07,25.26,0.82,5.32,99.76,0.7999999999999857,35.45
2023-01-06,5.38,89.12,25.35,0.82,5.32,99.84,6.169999999999986,36.91
2023-01-07,11.17,88.98,25.41,0.82,5.71,99.8,17.239999999999988,39.14
2023-01-08,3.37,85.78,25.33,0.82,6.81,99.75,19.919999999999984,39.22
2023-01-09,0.36,83.05,25.08,0.82,6.29,99.89,14.899999999999986,35.82
2023-01-10,0.01,80.38,24.34,0.81,6.53,99.87,3.739999999999986,32.81
2023-01-11,0.0,77.64,23.43,0.8,5.62,99.76,0.3699999999999858,31.12
2023-01-12,0.0,77.63,23.29,0.79,4.88,99.68,0.00999999999998579,30.91
2023-01-13,0.0,78.23,24.05,0.79,4.59,99.69,0.0,30.92
2023-01-14,0.18,80.47,24.62,0.78,4.54,99.7,0.17999999999998578,31.37
2023-01-15,2.5,83.28,25.21,0.77,3.15,99.62,2.679999999999986,32.45
2023-01-16,19.56,86.21,25.64,0.77,3.37,99.61,22.239999999999984,36.96
2023-01-17,6.57,82.87,25.75,0.78,3.0,99.7,28.629999999999985,36.02
2023-01-18,0.24,81.11,24.77,0.78,5.48,99.8,26.369999999999983,35.42
2023-01-19,0.0,79.52,23.65,0.78,5.7,99.8,6.809999999999986,31.79
2023-01-20,0.04,80.31,23.74,0.77,4.94,99.76,0.27999999999998576,30.6
2023-01-21,0.41,82.0,24.21,0.76,6.63,99.68,0.44999999999998574,32.51
2023-01-22,2.78,85.81,24.6,0.76,6.21,99.63,3.2299999999999853,34.75
2023-01-23,3.39,85.35,25.23,0.76,4.07,99.56,6.579999999999986,34.52
2023-01-24,19.24,80.63,25.5,0.76,2.73,99.63,25.409999999999982,34.16
2023-01-25,3.49,81.64,25.31,0.77,4.29,99.61,26.119999999999983,36.13
2023-01-26,2.6,81.8,25.25,0.76,4.31,99.6,25.329999999999988,35.75
2023-01-27,1.53,84.55,25.0,0.76,4.99,99.57,7.6199999999999894,34.75
2023-01-28,0.26,78.99,24.6,0.75,5.57,99.55,4.38999999999999,31.95
2023-01-29,0.05,82.6,24.75,0.74,5.03,99.44,1.8399999999999894,33.29
2023-01-30,3.04,85.95,24.67,0.74,4.37,99.5,3.3499999999999894,34.08
2023-01-31,3.48,86.99,24.42,0.74,6.68,99.46,6.56999999999999,36.61
2023-02-01,3.87,90.62,24.88,0.74,6.16,99.44,10.38999999999999,38.64
2023-02-02,9.86,88.04,25.72,0.74,4.81,99.38,17.20999999999999,38.39
2023-02-03,11.89,87.19,25.77,0.74,4.86,99.42,25.61999999999999,39.04
2023-02-04,6.11,86.93,25.72,0.75,4.53,99.44,27.85999999999999,39.36
2023-02-05,1.04,83.39,25.82,0.74,5.65,99.47,19.039999999999992,36.4
2023-02-06,1.89,86.52,25.16,0.74,5.45,99.5,9.039999999999992,35.8
2023-02-07,1.79,85.88,25.83,0.74,5.05,99.51,4.719999999999991,34.55
2023-02-08,0.33,83.33,25.92,0.73,4.3,99.54,4.009999999999991,32.28
2023-02-09,0.71,81.7,25.86,0.72,4.18,99.63,2.829999999999991,30.16
2023-02-10,1.01,82.62,25.27,0.72,4.52,99.71,2.049999999999991,29.94
2023-02-11,1.18,78.76,24.57,0.71,4.17,99.78,2.899999999999991,27.24
2023-02-12,3.19,77.68,25.06,0.71,4.07,99.77,5.379999999999991,27.2
2023-02-13,0.22,79.09,24.98,0.71,4.43,99.73,4.589999999999991,28.2
2023-02-14,0.39,80.05,24.84,0.7,4.73,99.71,3.799999999999991,28.39
2023-02-15,0.02,76.27,23.95,0.69,5.75,99.59,0.6299999999999911,27.43
2023-02-16,0.0,77.95,23.9,0.68,5.3,99.62,0.40999999999999115,27.18
2023-02-17,0.0,79.66,24.69,0.68,4.6,99.65,0.01999999999999112,27.22
2023-02-18,1.67,82.29,25.98,0.67,4.59,99.68,1.669999999999991,27.91
2023-02-19,16.23,84.72,26.1,0.67,4.01,99.69,17.89999999999999,31.09
2023-02-20,15.78,84.06,26.05,0.68,4.16,99.71,33.67999999999999,33.63
2023-02-21,1.4,82.18,25.71,0.69,4.54,99.76,33.40999999999999,33.0
2023-02-22,0.08,74.67,25.64,0.68,3.48,99.73,17.25999999999999,26.53
2023-02-23,0.16,75.49,25.92,0.67,2.6,99.71,1.6399999999999928,23.7
2023-02-24,5.74,78.1,26.12,0.67,3.01,99.75,5.979999999999993,25.37
2023-02-25,2.88,77.9,26.17,0.67,4.27,99.89,8.779999999999994,25.23
2023-02-26,0.22,75.74,24.74,0.66,5.19,99.97,8.839999999999993,23.73
2023-02-27,1.25,76.96,25.12,0.66,5.18,99.93,4.3499999999999925,23.87
2023-02-28,6.16,83.2,26.49,0.65,5.06,99.82,7.629999999999993,27.47
2023-03-01,1.19,80.95,26.49,0.65,3.94,99.86,8.599999999999993,25.72
2023-03-02,0.18,77.42,26.43,0.65,3.72,99.97,7.529999999999993,23.02
2023-03-03,0.25,76.85,26.31,0.64,4.65,99.99,1.6199999999999928,21.76
2023-03-04,4.48,80.46,26.41,0.64,4.14,99.96,4.909999999999993,23.78
2023-03-05,2.04,80.27,26.7,0.63,3.52,99.9,6.769999999999993,23.74
2023-03-06,4.21,81.17,26.48,0.63,3.45,99.81,10.729999999999993,25.46
2023-03-07,4.79,80.09,26.78,0.63,3.59,99.73,11.039999999999992,25.8
2023-03-08,0.54,78.65,26.61,0.63,4.37,99.7,9.539999999999994,25.62
2023-03-09,0.45,78.35,26.94,0.62,4.32,99.66,5.779999999999993,24.79
2023-03-10,0.3,78.97,26.52,0.62,2.69,99.68,1.289999999999993,23.3
2023-03-11,8.4,80.4,26.91,0.62,3.13,99.65,9.149999999999993,25.63
2023-03-12,5.17,80.86,27.12,0.63,4.12,99.62,13.869999999999994,27.78
2023-03-13,10.66,81.02,26.69,0.63,2.86,99.56,24.229999999999993,29.29
2023-03-14,2.59,76.98,27.33,0.63,1.74,99.5,18.419999999999995,26.57
2023-03-15,4.27,78.77,27.47,0.63,1.47,99.48,17.519999999999992,27.21
2023-03-16,8.45,81.2,27.46,0.63,1.63,99.53,15.309999999999992,27.56
2023-03-17,1.55,76.28,27.07,0.63,1.14,99.53,14.269999999999992,25.04
2023-03-18,9.67,76.75,27.29,0.63,1.8,99.52,19.669999999999995,26.53
2023-03-19,10.36,81.71,27.38,0.64,2.9,99.47,21.57999999999999,30.37
2023-03-20,4.95,83.92,26.77,0.64,2.88,99.49,24.979999999999993,31.66
2023-03-21,2.13,79.21,27.48,0.64,1.82,99.45,17.43999999999999,28.25
2023-03-22,7.0,84.82,26.88,0.64,3.3,99.52,14.079999999999993,30.31
2023-03-23,3.98,80.67,27.08,0.64,2.89,99.54,13.109999999999992,28.01
2023-03-24,28.12,81.52,27.33,0.65,2.72,99.53,39.099999999999994,32.86
2023-03-25,1.74,77.63,27.73,0.66,1.66,99.59,33.839999999999996,29.74
2023-03-26,1.1,76.12,27.62,0.65,1.93,99.57,30.959999999999994,28.53
2023-03-27,1.8,78.19,27.75,0.65,1.76,99.53,4.6399999999999935,25.52
2023-03-28,1.66,79.7,27.65,0.64,1.91,99.55,4.5599999999999925,25.64
2023-03-29,3.01,80.84,27.68,0.64,2.6,99.62,6.469999999999993,26.21
2023-03-30,6.21,81.3,27.41,0.64,1.74,99.57,10.879999999999992,27.05
2023-03-31,2.07,80.19,27.73,0.64,1.71,99.51,11.289999999999992,27.13
2023-04-01,3.46,80.65,27.48,0.63,2.44,99.54,11.739999999999993,27.12
2023-04-02,6.55,82.88,27.46,0.63,2.64,99.49,12.079999999999991,28.64
2023-04-03,5.05,82.94,27.31,0.63,2.76,99.49,15.059999999999992,29.2
2023-04-04,21.27,84.74,26.62,0.64,2.88,99.58,32.86999999999999,32.49
2023-04-05,6.8,82.62,27.01,0.65,2.29,99.54,33.11999999999999,32.07
2023-04-06,5.4,81.68,27.24,0.65,2.03,99.57,33.46999999999999,31.34
2023-04-07,7.24,70.56,28.57,0.65,1.38,99.64,19.439999999999994,23.48
2023-04-08,16.93,75.23,27.85,0.66,2.08,99.81,29.569999999999993,26.43
2023-04-09,3.52,71.46,28.28,0.66,1.83,99.76,27.689999999999994,24.82
2023-04-10,1.15,74.02,28.1,0.65,2.2,99.62,21.599999999999994,25.9
2023-04-11,0.15,72.41,28.0,0.65,1.99,99.64,4.819999999999993,22.3
2023-04-12,0.04,73.3,28.04,0.64,2.05,99.63,1.3399999999999928,21.83
2023-04-13,1.99,76.06,28.39,0.64,1.35,99.6,2.1799999999999926,23.0
2023-04-14,3.77,83.72,27.75,0.64,2.22,99.65,5.799999999999994,26.87
2023-04-15,6.39,81.86,27.99,0.64,2.36,99.59,12.149999999999991,27.65
2023-04-16,5.35,82.88,27.28,0.64,1.84,99.47,15.509999999999991,29.34
2023-04-17,0.31,79.66,27.93,0.64,2.07,99.5,12.049999999999992,27.31
2023-04-18,0.19,77.79,28.41,0.63,1.58,99.57,5.8499999999999925,24.26
2023-04-19,0.23,81.43,28.03,0.63,2.69,99.44,0.7299999999999929,26.69
2023-04-20,1.07,82.08,27.97,0.62,3.65,99.3,1.4899999999999929,28.36
2023-04-21,5.76,80.33,28.37,0.62,3.56,99.25,7.0599999999999925,28.86
2023-04-22,5.11,82.42,27.99,0.62,2.84,99.27,11.939999999999992,29.96
2023-04-23,3.38,83.95,28.31,0.62,2.12,99.26,14.249999999999993,30.66
2023-04-24,6.39,84.57,28.08,0.62,1.88,99.37,14.879999999999994,29.97
2023-04-25,12.51,86.58,27.21,0.63,2.24,99.47,22.279999999999994,31.77
2023-04-26,21.86,75.01,27.73,0.65,1.43,99.47,40.75999999999999,30.17
2023-04-27,9.98,75.58,28.37,0.66,2.14,99.42,44.349999999999994,32.2
2023-04-28,14.49,78.0,28.0,0.66,2.01,99.46,46.33,33.13
2023-04-29,32.27,80.88,27.95,0.68,1.69,99.43,56.74,36.91
2023-04-30,10.99,79.94,28.4,0.7,2.88,99.34,57.75000000000001,38.92
2023-05-01,36.8,85.75,27.39,0.72,3.76,99.37,80.06,45.96
2023-05-02,8.52,83.2,27.8,0.74,3.55,99.5,56.31,40.79
2023-05-03,13.94,85.12,27.29,0.74,4.48,99.57,59.26,41.98
2023-05-04,38.15,85.32,26.5,0.76,4.25,99.53,60.61,43.34
2023-05-05,30.86,85.17,26.13,0.79,4.75,99.45,82.95,48.99
2023-05-06,5.49,83.61,27.02,0.8,4.5,99.42,74.5,47.54
2023-05-07,14.67,81.2,27.24,0.81,4.79,99.38,51.019999999999996,43.75
2023-05-08,5.07,82.46,27.23,0.81,3.68,99.37,25.23,39.72
2023-05-09,13.04,81.73,27.22,0.81,3.51,99.45,32.78,39.83
2023-05-10,10.46,82.82,27.14,0.81,3.88,99.39,28.57,40.34
2023-05-11,3.18,83.83,27.56,0.81,5.52,99.53,26.68,40.18
2023-05-12,7.44,84.32,27.91,0.81,6.71,99.59,21.080000000000002,39.65
