Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa
11/13/2008,2.75,85.48,25.7,0.75,4.17,99.37
11/14/2008,4,81.52,25.93,0.75,2.84,99.35
11/15/2008,0.7,83.86,25.87,0.75,2.82,99.26
11/16/2008,0.01,81.53,26.04,0.74,3.23,99.28
11/17/2008,1.2,78.98,26.55,0.74,2.19,99.24
11/18/2008,5.55,79.31,27.09,0.74,2.12,99.3
11/19/2008,6.95,85.59,26.48,0.74,3.37,99.41
11/20/2008,19.66,83.53,26.67,0.74,2.39,99.54
11/21/2008,4.52,83.91,25.84,0.75,3.03,99.57
11/22/2008,9.04,85.37,25.59,0.76,3.39,99.48
11/23/2008,21.82,91.85,25.76,0.77,4.96,99.4
11/24/2008,16.02,88.99,25.58,0.78,5.97,99.49
11/25/2008,21.65,89.53,25.63,0.8,5.8,99.43
11/26/2008,14.5,87.21,25.99,0.81,6.84,99.4
11/27/2008,12.83,86.73,26.36,0.81,5.54,99.43
11/28/2008,9.74,88.04,26.13,0.81,3.37,99.6
11/29/2008,6.25,92.83,25.47,0.82,4.16,99.69
11/30/2008,1.85,86.66,26.41,0.82,2.04,99.77
12/1/2008,3.66,87.17,25.88,0.82,1.49,99.69
12/2/2008,0.32,77.95,25.98,0.82,2.83,99.62
12/3/2008,1.99,81.42,25.31,0.81,3.32,99.56
12/4/2008,3.25,85.29,25.52,0.81,3.73,99.59
12/5/2008,1.66,85.93,25.52,0.8,4.72,99.71
12/6/2008,4.71,85.94,25.52,0.8,5.58,99.7
12/7/2008,10.05,92.07,25.19,0.8,7.63,99.39
12/8/2008,10.96,90.4,26.66,0.81,3.26,99.43
12/9/2008,9.1,88.79,25.71,0.82,2.25,99.62
12/10/2008,5.06,86.1,25.89,0.82,2.1,99.68
12/11/2008,8.75,85.54,26.06,0.82,5.49,99.6
12/12/2008,0.3,83.37,25.16,0.82,4.61,99.6
12/13/2008,0.51,81.86,25.16,0.81,3.43,99.66
12/14/2008,3.51,82.69,25.7,0.81,3.5,99.61
12/15/2008,5.52,83.32,25.78,0.8,3.14,99.55
12/16/2008,3.33,87.13,25.54,0.8,3.45,99.53
12/17/2008,3.32,87.56,25.52,0.8,5.84,99.51
12/18/2008,4.91,91.63,25.36,0.8,3.9,99.42
12/19/2008,7.28,87.95,25.54,0.81,2.45,99.51
12/20/2008,0.31,82.29,25.3,0.8,5.14,99.65
12/21/2008,0.01,81.44,24.88,0.8,5.04,99.64
12/22/2008,0.23,82.09,24.95,0.79,5.05,99.67
12/23/2008,0.7,84.37,25.23,0.78,5.68,99.65
12/24/2008,0.64,83.5,25.62,0.78,5.04,99.65
12/25/2008,0.02,79.74,24.99,0.77,5.37,99.69
12/26/2008,0.01,78.91,25.08,0.76,5.15,99.74
12/27/2008,0,79.45,24.63,0.76,4.98,99.75
12/28/2008,0,77.36,24.04,0.75,4.85,99.7
12/29/2008,0.06,74.22,24.01,0.74,4.97,99.71
12/30/2008,0,75.23,23.54,0.73,4.8,99.77
12/31/2008,0.01,74.31,23.71,0.73,4.88,99.74
1/1/2009,0.04,73.87,23.89,0.72,4.77,99.72
1/2/2009,0.08,73.23,24.11,0.71,4.27,99.77
1/3/2009,0,73.22,24.21,0.71,4.28,99.84
1/4/2009,0,78.84,24.8,0.7,4.8,99.74
1/5/2009,0.01,79.78,25.27,0.69,5.16,99.6
1/6/2009,1.11,83.27,25.45,0.69,4.31,99.58
1/7/2009,5.84,82.1,25.86,0.68,2.91,99.68
1/8/2009,1.59,81.64,25.22,0.68,4.03,99.77
1/9/2009,7.45,91.48,24.76,0.68,4.43,99.73
1/10/2009,1.34,82.99,25.66,0.69,5.28,99.76
1/11/2009,0.06,77.86,25.13,0.68,4.77,99.86
1/12/2009,0.12,78.58,24.65,0.67,5.94,99.98
1/13/2009,1.18,80.95,24.94,0.67,5.83,99.98
1/14/2009,0.88,80,24.83,0.66,5.35,99.96
1/15/2009,0.02,77.97,24.67,0.66,5.22,99.95
1/16/2009,0.01,77.43,24.5,0.65,5.78,99.94
1/17/2009,0.03,77.73,24.64,0.64,5.69,99.82
1/18/2009,0.03,76.7,24.87,0.64,4.48,99.74
1/19/2009,0.01,76.66,24.85,0.63,5.3,99.67
1/20/2009,0.01,76.02,24.94,0.62,5.63,99.7
1/21/2009,0,75.89,24.52,0.62,5.34,99.73
1/22/2009,0,72.85,24.59,0.61,5.23,99.65
1/23/2009,0,74.81,24.64,0.61,4.57,99.58
1/24/2009,0.01,73.68,25.14,0.6,3.78,99.54
1/25/2009,1.17,80.5,25.35,0.6,3.72,99.57
1/26/2009,3.1,85.51,25.81,0.6,3.25,99.58
1/27/2009,7.44,80.5,26.32,0.6,2.19,99.67
1/28/2009,5.03,78.78,26.35,0.6,1.61,99.64
1/29/2009,0.78,76.84,25.68,0.6,3.6,99.65
1/30/2009,0.02,71.38,24.48,0.59,3.17,99.66
1/31/2009,0,73.09,24.76,0.59,4.1,99.65
2/1/2009,0,71.93,25.06,0.58,3.51,99.75
2/2/2009,0.01,71.08,25.14,0.58,3.85,99.79
2/3/2009,0,68.4,24.93,0.57,3.03,99.8
2/4/2009,0,68.76,25.26,0.57,3.01,99.84
2/5/2009,0,66.99,25.2,0.56,3.18,99.82
2/6/2009,0,68.68,24.79,0.56,3.82,99.76
2/7/2009,0,68.6,24.83,0.55,3.87,99.72
2/8/2009,0,68.23,25.15,0.55,3.56,99.82
2/9/2009,0,67.17,25.42,0.54,3.98,99.83
2/10/2009,0,71.18,25.32,0.54,3.6,99.78
2/11/2009,0.07,68.05,25.57,0.53,3.16,99.77
2/12/2009,0.19,66.73,25.38,0.53,2.78,99.77
2/13/2009,0,65.38,25,0.52,3.39,99.65
2/14/2009,0,61.48,25.53,0.52,2.4,99.58
2/15/2009,0,66.96,25.41,0.52,2.52,99.56
2/16/2009,0,73.28,25.66,0.51,2.73,99.61
2/17/2009,0,69.58,25.92,0.51,4.7,99.58
2/18/2009,0,69.58,25.8,0.5,5.04,99.48
2/19/2009,0.01,72.18,26.23,0.5,3.88,99.39
2/20/2009,0.15,73.62,27.27,0.5,2.17,99.48
2/21/2009,0.28,73.22,27.54,0.49,3.29,99.5
2/22/2009,0.71,72.33,27.82,0.49,2.07,99.38
2/23/2009,1.4,74.87,27.56,0.49,1.85,99.47
2/24/2009,1.56,75.25,27.74,0.48,1.92,99.56
2/25/2009,1.04,78.84,27.15,0.48,1.89,99.53
2/26/2009,0.01,76.2,27.55,0.48,2.05,99.49
2/27/2009,0.07,75.47,27.13,0.48,2.23,99.58
2/28/2009,0,70.7,27.74,0.47,1.91,99.56
3/1/2009,0,69.97,27.89,0.47,2.12,99.53
3/2/2009,0,63.97,28.39,0.47,1.57,99.49
3/3/2009,0.03,70.04,27.41,0.46,2.64,99.56
3/4/2009,23.51,75.83,26.87,0.48,2.3,99.59
3/5/2009,1.86,74.6,27,0.48,2.54,99.55
3/6/2009,1.79,75.39,27,0.48,2.37,99.57
3/7/2009,0.01,70.22,27.5,0.47,2.15,99.48
3/8/2009,5.11,76.2,26.97,0.47,1.86,99.49
3/9/2009,14.96,78.21,26.43,0.48,3.35,99.51
3/10/2009,10.2,80.21,26.26,0.49,1.84,99.63
3/11/2009,10.67,78.22,27.12,0.5,1.45,99.61
3/12/2009,15.28,78.14,27.12,0.51,1.74,99.61
3/13/2009,20.45,79.66,27.03,0.52,1.44,99.68
3/14/2009,19.23,78.29,27.15,0.54,1.92,99.64
3/15/2009,2.63,78.59,26.75,0.55,2.04,99.59
3/16/2009,3.02,77.01,27.14,0.55,1.72,99.54
3/17/2009,14.3,81.64,26.41,0.55,1.75,99.56
3/18/2009,0.88,74.01,27.2,0.56,1.95,99.54
3/19/2009,0.03,71.02,27.82,0.55,1.68,99.53
3/20/2009,1.39,75.96,27.47,0.55,1.77,99.58
3/21/2009,0.69,76.35,27.07,0.54,1.69,99.57
3/22/2009,0.66,72.78,27.51,0.54,1.47,99.49
3/23/2009,7.28,74.36,27.56,0.54,1.6,99.6
3/24/2009,14.35,81.56,26.84,0.55,2.05,99.68
3/25/2009,5.49,72.59,27.68,0.55,1.56,99.66
3/26/2009,9.47,81.77,27.18,0.55,2.25,99.57
3/27/2009,9.08,85.73,26.43,0.56,2.2,99.61
3/28/2009,2.56,77.46,27.34,0.56,1.35,99.58
3/29/2009,5.82,78.91,27.02,0.56,1.74,99.55
3/30/2009,6.29,77.86,27.18,0.56,1.57,99.49
3/31/2009,4.1,77.08,27.89,0.56,1.52,99.37
4/1/2009,9.02,76.03,28.37,0.56,1.58,99.37
4/2/2009,4.26,72.34,28.49,0.56,1.28,99.42
4/3/2009,8.7,75.34,27.83,0.56,1.19,99.45
4/4/2009,12.72,78.36,27.76,0.57,1.33,99.48
4/5/2009,11.68,81.76,27.44,0.58,1.71,99.57
4/6/2009,9.98,82.47,27.61,0.59,1.66,99.46
4/7/2009,9.69,82.83,27.55,0.6,1.45,99.37
4/8/2009,10.02,88.06,26.55,0.6,2.31,99.33
4/9/2009,21.33,78.84,27.35,0.62,2.18,99.31
4/10/2009,34.59,89.14,26.22,0.64,5.67,99.1
4/11/2009,15.64,89.04,26.37,0.66,6.84,99.12
4/12/2009,4.74,82.12,27.11,0.67,3.63,99.3
4/13/2009,17.02,85.73,27.2,0.67,4.95,99.24
4/14/2009,6.5,84.22,27.37,0.68,4.77,99.24
4/15/2009,1.48,84.07,27.79,0.68,5.19,99.3
4/16/2009,0.99,86.15,27.84,0.68,4.44,99.23
4/17/2009,0.43,85.43,27.68,0.67,4.54,99.25
4/18/2009,0.17,82.74,27.8,0.67,3.34,99.44
4/19/2009,0.17,85.73,27.35,0.66,3.57,99.63
4/20/2009,0.32,86.91,27.05,0.66,3.93,99.6
4/21/2009,6.6,85.68,27.17,0.66,4.54,99.49
4/22/2009,16.15,86.58,27.28,0.67,4.84,99.53
4/23/2009,2.46,84.77,27.45,0.67,4.29,99.58
4/24/2009,1.76,82.37,27.7,0.66,3.91,99.54
4/25/2009,1.22,80.92,27.73,0.66,3.79,99.57
4/26/2009,2.41,81.4,27.68,0.65,2.9,99.56
4/27/2009,2.61,82.76,27.68,0.65,2.35,99.56
4/28/2009,1.31,82.11,27.59,0.64,3.22,99.62
4/29/2009,1.63,82.55,27.1,0.64,4.25,99.7
4/30/2009,1.87,82.6,27.32,0.63,4.7,99.68
5/1/2009,0.62,82.28,27.35,0.63,4.42,99.63
5/2/2009,1.3,85.27,27.44,0.62,4.66,99.67
5/3/2009,1.16,86.47,27.61,0.62,4.8,99.66
5/4/2009,0.97,87.36,27.41,0.62,4.95,99.56
5/5/2009,1.88,85.21,27.55,0.61,4.08,99.57
5/6/2009,1.36,83.89,27.51,0.61,3.59,99.56
5/7/2009,3.23,84.84,27.83,0.61,3.78,99.44
5/8/2009,9.12,88.2,27.34,0.61,3.91,99.42
5/9/2009,5.71,88.08,27.49,0.62,4.87,99.39
5/10/2009,2.22,86.9,27.58,0.61,4.79,99.29
5/11/2009,1.48,86.31,27.75,0.61,5.03,99.31
5/12/2009,4.04,86.52,27.86,0.61,4.78,99.29
5/13/2009,3.7,85.4,27.65,0.61,5.01,99.26
5/14/2009,2.83,83.32,27.7,0.61,5.87,99.26
5/15/2009,2.83,84.19,27.35,0.61,6.1,99.37
5/16/2009,4.04,84.4,27.21,0.61,4.79,99.43
5/17/2009,3.66,87.01,27,0.61,4.32,99.46
5/18/2009,8.11,87.96,26.97,0.62,4.65,99.41
5/19/2009,22.37,87.83,27.39,0.62,6.13,99.41
5/20/2009,23.33,88.06,27.09,0.65,6.75,99.37
5/21/2009,10.81,86.2,26.5,0.66,6.31,99.42
5/22/2009,8.43,87,26.86,0.66,7,99.38
5/23/2009,6.06,89.68,26.47,0.67,7.02,99.26
5/24/2009,17.81,88.65,26.87,0.67,7.85,99.18
5/25/2009,4.94,90.02,26.3,0.68,6.91,99.24
5/26/2009,6.52,89.22,26.4,0.68,6.71,99.23
5/27/2009,5.31,88.65,26.17,0.68,5.34,99.32
5/28/2009,1.32,89.74,26.64,0.68,5.56,99.35
5/29/2009,1.28,90.54,26.83,0.68,5.83,99.41
5/30/2009,10.9,90,26.9,0.68,6.2,99.39
5/31/2009,8.67,89.86,26.8,0.69,6.11,99.47
6/1/2009,2.29,88.96,26.76,0.69,5.71,99.55
6/2/2009,0.34,86.69,26.88,0.68,5.13,99.59
6/3/2009,0.51,87.75,26.88,0.68,5.92,99.63
6/4/2009,2.87,89.65,26.94,0.67,6.42,99.55
6/5/2009,9.88,90.56,26.79,0.68,7.23,99.5
6/6/2009,3.77,83.66,26.87,0.68,7.42,99.52
6/7/2009,2.73,87.62,26.75,0.68,6.65,99.51
6/8/2009,3.06,88.77,26.68,0.67,6.16,99.54
6/9/2009,1.51,87.16,26.88,0.67,6.54,99.55
6/10/2009,2.68,86.83,26.75,0.67,6.62,99.54
6/11/2009,8.68,87.15,26.64,0.67,7.22,99.62
6/12/2009,5.49,87.07,26.33,0.67,5.8,99.69
6/13/2009,4.36,86.32,26.54,0.67,5.39,99.74
6/14/2009,2.22,85.01,26.67,0.67,5.3,99.71
6/15/2009,2.6,85.71,26.62,0.67,5.83,99.64
6/16/2009,1.52,86.13,26.55,0.66,5.94,99.56
6/17/2009,2.15,85.22,26.86,0.66,7.09,99.48
6/18/2009,8.11,86.8,26.51,0.66,7.31,99.44
6/19/2009,15.88,87.62,26.17,0.67,6.97,99.45
6/20/2009,4.19,83.99,26.56,0.68,5.88,99.51
6/21/2009,0.51,87.25,26.48,0.67,5.03,99.55
6/22/2009,2.74,87.9,26.59,0.67,5.64,99.54
6/23/2009,3.92,88.14,26.09,0.67,5.95,99.47
6/24/2009,5.59,90.43,25.92,0.67,5.98,99.5
6/25/2009,15.61,90.67,25.85,0.67,6.91,99.49
6/26/2009,6.76,86.26,25.59,0.68,6.45,99.5
6/27/2009,11.48,86.18,26.1,0.69,5.83,99.42
6/28/2009,6.98,85.86,26.14,0.69,6.21,99.38
6/29/2009,14.3,89.8,25.67,0.7,6.11,99.38
6/30/2009,17.61,90.08,25.62,0.71,6.15,99.54
7/1/2009,12.57,86.52,25.54,0.72,6.86,99.67
7/2/2009,7.84,84.56,25.62,0.72,7.06,99.61
7/3/2009,1.44,86.14,25.64,0.72,6.13,99.49
7/4/2009,2.11,86.64,25.5,0.71,5.14,99.45
7/5/2009,5.8,88.05,25.63,0.71,5.27,99.42
7/6/2009,5.06,87.78,25.46,0.72,4.41,99.45
7/7/2009,1.1,86.54,25.51,0.71,4.64,99.55
7/8/2009,1.33,86.22,25.75,0.71,4.62,99.58
7/9/2009,1.1,88.19,25.61,0.71,4.5,99.61
7/10/2009,0.38,88.87,25.72,0.7,3.91,99.6
7/11/2009,0.17,89.26,25.77,0.7,3.96,99.64
7/12/2009,0.1,88.58,26.01,0.7,4.89,99.54
7/13/2009,0.35,85.85,26.31,0.69,6.24,99.51
7/14/2009,1.88,88.79,26.39,0.69,6.22,99.5
7/15/2009,5.78,86.57,25.65,0.69,6.36,99.63
7/16/2009,8.34,88.23,25.46,0.69,5.71,99.62
7/17/2009,14.47,87.89,25.39,0.7,6.01,99.57
7/18/2009,6.18,86.08,25.84,0.7,4.79,99.59
7/19/2009,0.27,88.83,26.02,0.7,5.18,99.65
7/20/2009,0.13,88.43,26.06,0.7,5.99,99.62
7/21/2009,0.11,88.43,26.01,0.69,5.66,99.63
7/22/2009,0.14,88.93,26.1,0.69,5.11,99.55
7/23/2009,0.31,88.41,26.09,0.68,4.73,99.6
7/24/2009,0.45,84.29,26.34,0.68,3.39,99.6
7/25/2009,0.57,87.16,26.33,0.67,4.41,99.58
7/26/2009,0.95,87.03,26.11,0.67,5.56,99.58
7/27/2009,1.09,88.05,26.1,0.67,5.69,99.6
7/28/2009,1.37,89.26,26.1,0.66,5.03,99.63
7/29/2009,2.13,85.99,26.2,0.66,4.29,99.68
7/30/2009,4.52,85.58,26.38,0.66,4.69,99.75
7/31/2009,4.34,86.22,26.25,0.66,5.45,99.71
8/1/2009,1.26,87.29,26.2,0.66,5.42,99.64
8/2/2009,0.83,89.07,26.01,0.65,5.46,99.59
8/3/2009,0.59,87.03,26.43,0.65,5.9,99.55
8/4/2009,1.21,87.13,26.4,0.65,6.65,99.59
8/5/2009,1.13,85.08,26.54,0.64,6.32,99.58
8/6/2009,1.67,86.1,26.43,0.64,6.83,99.54
8/7/2009,5.75,88.36,25.92,0.64,6.23,99.56
8/8/2009,4.84,88.84,26.04,0.64,5.84,99.47
8/9/2009,0.94,87.17,26.24,0.64,5.61,99.43
8/10/2009,0.47,86.32,26.35,0.63,5.78,99.37
8/11/2009,1.39,87.25,26.44,0.63,5.59,99.42
8/12/2009,2.47,87.26,26.45,0.63,6.31,99.44
8/13/2009,4.01,86.93,25.95,0.63,5.07,99.42
8/14/2009,9.1,89.46,25.85,0.63,4.83,99.44
8/15/2009,8.24,87.67,25.68,0.64,4.55,99.45
8/16/2009,21,88.49,25.59,0.64,4.23,99.38
8/17/2009,22.54,86.3,25.09,0.67,4.56,99.43
8/18/2009,4.75,87.39,25.28,0.67,3.45,99.4
8/19/2009,9.21,86.85,25.61,0.67,2.74,99.46
8/20/2009,7.56,90.08,25.72,0.68,4.46,99.48
8/21/2009,9.95,90.33,25.97,0.68,5.93,99.6
8/22/2009,5.09,87.43,25.79,0.69,5.82,99.63
8/23/2009,3.25,86.32,25.94,0.68,6.19,99.61
8/24/2009,2.61,86.96,25.98,0.68,5.04,99.62
8/25/2009,3.09,87.12,26.18,0.68,5.1,99.62
8/26/2009,3.37,87.54,26.2,0.68,5.61,99.69
8/27/2009,3.48,87.47,26.14,0.68,6.53,99.65
8/28/2009,4.2,85.55,25.89,0.68,6.49,99.66
8/29/2009,2.67,86.31,26.25,0.67,5.57,99.57
8/30/2009,3.8,86.41,26.19,0.67,5.66,99.59
8/31/2009,4.8,89.28,25.94,0.67,5.39,99.6
9/1/2009,7.55,88,26.04,0.67,5.98,99.61
9/2/2009,9.81,87.64,25.59,0.68,6.12,99.58
9/3/2009,4.02,87.48,25.74,0.68,6.43,99.58
9/4/2009,6.39,85.05,25.68,0.68,6.38,99.71
9/5/2009,6.56,86.43,26.05,0.68,7.04,99.68
9/6/2009,11.09,85,26.05,0.68,7.33,99.57
9/7/2009,6.59,86.97,26.14,0.69,6.88,99.53
9/8/2009,2.77,88.45,26.26,0.68,6.15,99.56
9/9/2009,0.83,87.75,26.23,0.68,5.65,99.59
9/10/2009,0.38,86.55,26.21,0.68,5.12,99.49
9/11/2009,0.05,86.69,26.39,0.67,4.37,99.5
9/12/2009,0.29,83.67,26.44,0.66,3.82,99.57
9/13/2009,0.16,83.61,26.44,0.66,4.21,99.67
9/14/2009,0.64,81.95,26.55,0.65,4.81,99.72
9/15/2009,0.74,86.63,26.38,0.65,4.98,99.53
9/16/2009,0.55,86.47,26.34,0.64,4.8,99.46
9/17/2009,1.35,85.84,26.31,0.64,4.93,99.55
9/18/2009,10.82,87.18,26.23,0.64,5.54,99.64
9/19/2009,6.22,86.63,26.2,0.65,5.52,99.69
9/20/2009,4.63,86.8,26.12,0.65,4.83,99.63
9/21/2009,12.89,87.21,26.36,0.65,5.34,99.58
9/22/2009,11.94,87.51,26.21,0.66,5.35,99.58
9/23/2009,5.29,86.9,26.21,0.66,5.12,99.66
9/24/2009,0.75,86.5,26.19,0.66,4.72,99.71
9/25/2009,0.52,85.47,26.41,0.66,5.62,99.7
9/26/2009,0.52,84.68,26.45,0.65,5.48,99.58
9/27/2009,0.58,83.35,26.37,0.65,5.97,99.47
9/28/2009,6.75,84.55,26.8,0.65,7.2,99.44
9/29/2009,20.59,87.19,26.11,0.66,7.75,99.52
9/30/2009,7.84,88.87,26.35,0.66,7.1,99.46
10/1/2009,8.5,87.15,26.16,0.67,8.4,99.46
10/2/2009,1.58,83,26.17,0.67,8.8,99.53
10/3/2009,1.07,85.88,26.44,0.66,7.21,99.59
10/4/2009,0.3,84.87,26.33,0.66,6.44,99.7
10/5/2009,0.16,82.69,26.13,0.65,5.25,99.73
10/6/2009,0.28,84.94,25.75,0.65,4.42,99.68
10/7/2009,0.22,84.2,26.11,0.65,5.02,99.6
10/8/2009,0.19,83.99,26.1,0.64,4.87,99.55
10/9/2009,0.1,81.61,26.16,0.64,4.37,99.53
10/10/2009,0.02,82.52,25.84,0.63,3.85,99.63
10/11/2009,1.33,79.65,26.31,0.62,3.37,99.69
10/12/2009,1.67,80.99,26.18,0.62,2.58,99.71
10/13/2009,15.33,80.25,25.95,0.62,2.05,99.75
10/14/2009,14.64,82.29,26.04,0.63,1.7,99.71
10/15/2009,4.03,80.8,26.27,0.64,1.68,99.68
10/16/2009,1.57,77.66,26.6,0.64,1.99,99.67
10/17/2009,0.25,76.45,26.59,0.63,2.11,99.59
10/18/2009,6.57,79.64,26.82,0.63,2.06,99.52
10/19/2009,21.05,84.5,26,0.64,2.52,99.64
10/20/2009,9.42,81.83,26.13,0.65,1.74,99.73
10/21/2009,4.31,80.03,26.84,0.65,1.8,99.71
10/22/2009,1.55,70.79,27.03,0.65,2.9,99.74
10/23/2009,0.01,68.57,26.52,0.64,2.65,99.67
10/24/2009,0.04,73.7,26.55,0.63,1.95,99.6
10/25/2009,0.12,73.97,27.15,0.63,1.53,99.58
10/26/2009,3.65,73.33,27.35,0.62,1.91,99.58
10/27/2009,13.87,82.19,26.59,0.63,1.94,99.57
10/28/2009,17.32,81.81,26.72,0.64,1.53,99.49
10/29/2009,8.59,80.39,27.15,0.65,1.38,99.54
10/30/2009,7.66,81.07,26.93,0.65,4.39,99.56
10/31/2009,15.9,82.24,26.69,0.65,4.1,99.47
11/1/2009,7.43,78.12,26.51,0.66,3.97,99.4
11/2/2009,1.78,78.85,26.94,0.66,3.8,99.4
11/3/2009,5.27,79.55,27.01,0.66,2.83,99.38
11/4/2009,19.96,85.61,26.21,0.67,2.43,99.39
11/5/2009,11.41,85.88,26.29,0.68,3.34,99.33
11/6/2009,32.18,86.93,26.21,0.7,4.03,99.35
11/7/2009,35.28,89.09,26.4,0.73,5.03,99.24
11/8/2009,23.99,89.93,26.22,0.76,4.61,99.26
11/9/2009,28.56,89.42,25.3,0.78,2.53,99.28
11/10/2009,3.94,84.83,25.35,0.79,4.02,99.26
11/11/2009,1.19,83.09,26.24,0.79,2.7,99.19
11/12/2009,2.04,84.98,26.65,0.79,2.78,99.28
11/13/2009,7.02,86.28,26.17,0.78,3.53,99.4
11/14/2009,20.77,88.07,26.44,0.79,3.39,99.19
11/15/2009,35.67,91.21,25.54,0.81,5.22,99.22
11/16/2009,17.62,87.47,25.81,0.83,3.68,99.48
11/17/2009,40.53,86.98,26.46,0.84,3.7,99.55
11/18/2009,29.62,86.11,25.07,0.87,3.57,99.74
11/19/2009,6.6,81.87,25.95,0.87,1.43,99.77
11/20/2009,14.57,85.24,25.66,0.87,1.97,99.86
11/21/2009,14.91,85.7,25.83,0.88,2.3,99.83
11/22/2009,7.11,84.72,26.02,0.88,3.01,99.75
11/23/2009,2.34,84.91,25.92,0.88,2.38,99.82
11/24/2009,8.26,80.97,25.96,0.88,1.9,99.86
11/25/2009,6.12,82.88,26.22,0.88,3.73,99.76
11/26/2009,1.17,80.01,25.55,0.88,4.38,99.7
11/27/2009,0,77.63,25.18,0.87,4.76,99.75
11/28/2009,7.06,82.76,25.75,0.86,5.16,99.78
11/29/2009,8.52,82.16,26.05,0.86,4.01,99.76
11/30/2009,3.57,83.09,26.3,0.85,2.91,99.74
12/1/2009,18.83,83.73,26.64,0.85,2.03,99.7
12/2/2009,13.11,85.57,26.56,0.86,2.4,99.68
12/3/2009,6.26,82.63,26.55,0.86,1.51,99.72
12/4/2009,2.53,81.43,26.39,0.86,3.73,99.71
12/5/2009,0.5,82.75,25.92,0.85,4.58,99.63
12/6/2009,0.21,83.14,25.32,0.85,4.35,99.61
12/7/2009,1.83,84.06,25.35,0.84,5.33,99.62
12/8/2009,1.17,88.3,25.73,0.84,5.24,99.54
12/9/2009,2.53,86.63,26.09,0.84,5.55,99.48
12/10/2009,1.18,86.3,25.82,0.83,7.58,99.4
12/11/2009,0.31,87.48,26.12,0.83,6.23,99.32
12/12/2009,12.5,89.12,26.41,0.83,4.79,99.33
12/13/2009,13.19,88.69,26.04,0.84,4.22,99.46
12/14/2009,2.37,85.31,26.28,0.84,3.58,99.55
12/15/2009,27.25,83.9,26.52,0.84,2.1,99.66
12/16/2009,9.32,86.27,25.95,0.85,2.3,99.77
12/17/2009,1.28,81.68,26.27,0.85,1.56,99.85
12/18/2009,2.45,82.18,26.47,0.84,1.47,99.83
12/19/2009,9.54,85.43,26.31,0.85,3.34,99.84
12/20/2009,2.69,86.05,26.08,0.85,4.22,99.81
12/21/2009,9.1,84.37,26.05,0.85,4.08,99.69
12/22/2009,5.41,83.54,25.57,0.85,4.37,99.7
12/23/2009,3.3,85.03,25.6,0.85,5.01,99.68
12/24/2009,2.32,85.72,26.09,0.84,4.32,99.63
12/25/2009,3.14,90.14,25.49,0.84,4.25,99.65
12/26/2009,7.72,88.43,25.55,0.84,5.38,99.59
12/27/2009,7.94,90.9,25.11,0.84,4.02,99.58
12/28/2009,2.05,87.12,24.64,0.84,1.79,99.71
12/29/2009,5.16,88.15,24.75,0.85,2.53,99.68
12/30/2009,0.68,80.42,25.48,0.84,3.17,99.65
12/31/2009,0.03,81.02,24.9,0.84,4.16,99.66
1/1/2010,0.08,82.05,25.01,0.83,5.05,99.61
1/2/2010,0.63,85.01,24.97,0.82,5.42,99.74
1/3/2010,2.73,86.1,24.93,0.82,5.79,99.78
1/4/2010,0.11,81.95,24.39,0.82,5.07,99.7
1/5/2010,0,79.04,23.47,0.81,4.66,99.59
1/6/2010,0,80.25,23.51,0.8,5.11,99.56
1/7/2010,0.16,81.73,24.54,0.79,4.96,99.58
1/8/2010,5.5,88.34,24.96,0.79,4.13,99.57
1/9/2010,16.61,87.4,25.76,0.79,3.34,99.56
1/10/2010,1.04,82.32,25.55,0.8,2.48,99.72
1/11/2010,4.22,81.22,26.04,0.79,1.77,99.87
1/12/2010,18.25,82.83,26.1,0.8,1.51,99.91
1/13/2010,13.17,82.33,26.48,0.8,1.09,99.91
1/14/2010,2.31,81.55,26.11,0.8,3.01,99.93
1/15/2010,0.05,81.6,25.34,0.79,4.87,99.99
1/16/2010,3.16,84.68,25.66,0.79,5.64,100.01
1/17/2010,8.38,84.03,25.48,0.79,6.2,100.04
1/18/2010,1.29,83.87,25.3,0.78,5.48,100.01
1/19/2010,5.34,82.34,25.45,0.78,5.52,99.85
1/20/2010,0.31,80.43,24.82,0.77,5.57,99.91
1/21/2010,0.05,80.8,24.58,0.77,5.94,99.86
1/22/2010,0,79.7,24.14,0.76,5.21,99.85
1/23/2010,0,79.46,24,0.75,5.07,99.85
1/24/2010,0.02,77.03,24.66,0.74,2.93,99.78
1/25/2010,0.05,76.68,24.77,0.74,3.63,99.77
1/26/2010,0.03,80.92,25.18,0.73,4.37,99.79
1/27/2010,1.4,83.86,25.9,0.72,5.12,99.72
1/28/2010,0.3,83.28,25.75,0.72,5.91,99.75
1/29/2010,0.71,82.16,25.6,0.71,6.16,99.79
1/30/2010,1.34,84.5,25.8,0.71,5.96,99.8
1/31/2010,5.47,83.91,25.92,0.7,5.22,99.84
2/1/2010,11.35,84.52,25.94,0.7,4.58,99.81
2/2/2010,6.95,84.09,25.87,0.71,5.69,99.69
2/3/2010,1.28,81.63,25.73,0.7,5.13,99.71
2/4/2010,0.5,80.13,25.56,0.7,4.2,99.76
2/5/2010,0.01,80.05,25.64,0.69,5.46,99.81
2/6/2010,0,79.57,25.17,0.68,6.42,99.8
2/7/2010,0.01,78.8,24.84,0.68,6.16,99.81
